Ygrowth,Igrowth,Cgrowth,N,wgrowth,RB,pi,sigma2,Tgrowth,tauprog_obs,I90share,w90share
NaN,NaN,NaN,0.00170032781051521,NaN,NaN,-0.006733503083075939,NaN,NaN,NaN,NaN,NaN
0.0108457452109541,0.0420334619444386,0.009601757867158759,0.0113611806382785,NaN,-0.00947347621498112,-0.0052972892430653605,NaN,0.027220393264288996,NaN,NaN,NaN
0.0212210378922997,0.0881655355756696,0.0133198522761471,0.0245428655167297,NaN,-0.0095732251801683,-0.00339599215212713,NaN,0.0454589810194635,0.56395718464368,0.3707,0.68339998
0.0119683855338817,0.0446133260025267,0.00832939637992201,0.034619018365408,NaN,-0.00868414789236684,-0.00389209718299697,NaN,0.0196005197722156,NaN,NaN,NaN
0.00415305174817253,0.0132918249105711,0.0017084070767459,0.0420369613687219,NaN,-0.008293868339306941,-0.00107635129938164,NaN,0.0106427409022492,NaN,NaN,NaN
-0.000220043691136549,0.0362063240245604,-0.0022979505060179,0.0511601281865781,NaN,-0.007198577977891999,0.0018810319933948699,NaN,0.00977961307425496,NaN,NaN,NaN
-0.0116003160730233,-0.0250116979183815,-0.0117693518194533,0.0542050166858985,NaN,-0.00616247594935061,0.0018496461363309,NaN,-0.0191930601862621,0.56395718464368,0.3617,0.6868
-0.00242586492255365,-0.0302404065097224,-0.0035488892028863296,0.053364556561589005,NaN,-0.00584771359232936,-0.00211259752614376,NaN,0.00700146705393274,NaN,NaN,NaN
-0.00972161571579728,-0.00422955709707966,-0.00814388619477892,0.0463093026595827,NaN,-0.00532608892669929,0.00442184227113642,NaN,-0.022159306807229998,NaN,NaN,NaN
0.00473434816591128,-0.0263169645763717,0.007826483636228941,0.0487240002613758,NaN,-0.005036414973396739,-0.00402656302713231,NaN,0.0300649593516594,NaN,NaN,NaN
-0.00151949884071629,-0.0140320390211897,-0.00550740924698136,0.0464931686923968,NaN,-0.00474682490679443,0.00562179445050617,NaN,-0.00694642321999821,0.56395718464368,0.36090001,0.69080001
-0.00811803296181952,-0.0126167617417177,-0.0066774508840770205,0.041215768301667,NaN,-0.00473027943570302,-0.00105601670260011,NaN,-0.0220221091663694,NaN,NaN,NaN
0.00258804931363526,0.00431775263482632,0.00222693373985682,0.0331612116035966,NaN,-0.004564839779440179,-0.0021099568768809603,NaN,-0.0145646540752006,NaN,NaN,NaN
-0.0167378063282086,-0.119108274269899,-0.00294147010607705,0.009018887256579509,NaN,-0.00398601642843026,-0.007346544749880591,NaN,-0.0467779869572715,NaN,NaN,NaN
-0.0290348907648851,-0.081440159264163,-0.0202799874192583,-0.0171437477744574,NaN,-0.00393641858427317,0.0027114761043962802,NaN,-0.0729335091186906,0.56395718464368,0.3592,0.68949997
0.000222192569580717,-0.0362475178842625,-0.000760425867377026,-0.0348862488920494,NaN,-0.00738933774143065,-0.00512060146310686,NaN,-0.009467295668334529,NaN,NaN,NaN
0.0144744857880764,0.0871178518039532,0.00319128905956621,-0.0263579155908777,NaN,-0.00968961154979303,-0.0019821995609874197,NaN,0.0374891447136592,NaN,NaN,NaN
0.0177072994447674,0.092533936460939,0.000409316030089966,-0.0148834946328451,NaN,-0.008733981779420441,-0.0033054554184512603,NaN,0.0429020419042439,NaN,NaN,NaN
0.00976492712222315,0.0283241254381754,0.0146397127051645,0.000902445328052615,NaN,-0.00664309380112538,-0.005710663975428271,NaN,0.0229720668656311,0.56395718464368,0.3651,0.69679999
0.0170854619186774,0.0623667785862278,0.00983769661815391,0.0164541547798649,NaN,-0.0056324069451472,-0.0065097912086329104,NaN,0.0391478871122649,NaN,NaN,NaN
-0.0108327382941499,-0.0788335117199402,0.00452806660174819,0.0100891808531616,NaN,-0.00435807869114024,-0.00419730708369246,NaN,-0.036574861314532005,NaN,NaN,NaN
-0.0037794662167840005,0.022195572780284,-0.005375881520443671,0.00677305752653456,NaN,-0.00313492793409385,-0.0041513896765941,NaN,-0.00584222288024654,NaN,NaN,NaN
0.0102766787472053,0.096572037609818,-0.00128781598529894,0.009473214655963071,NaN,-0.00211127654656818,-0.00398532640295344,NaN,0.0518727562304933,0.56395718464368,0.3585,0.69919997
-0.0142128254202909,-0.11302533920879401,0.0071651369648129,0.007742555491467409,NaN,-0.00225155388334421,-0.0055660645211747795,NaN,-0.0271124890057197,NaN,NaN,NaN
-0.005335828555716971,-0.0200677659869935,-0.0118689126388252,-0.0014604552649197802,NaN,-0.0028376308578028603,-0.00455153703463138,NaN,-0.0178922262818548,NaN,NaN,NaN
-0.0230928419279283,-0.139724152661482,-0.0053884469012986,-0.0143294612059472,NaN,-0.00472200680281363,-0.00510197575017754,NaN,-0.0266249481280342,NaN,NaN,NaN
-0.00110599222512415,0.020811093221408002,-0.0088457642829778,-0.0235256412744125,NaN,-0.00631160849531944,-0.0058863888778872605,NaN,-0.0111385261494229,0.56395718464368,0.36019999,0.70099998
0.0112346758715472,0.0598773473903411,0.00412879903363316,-0.0294321523094698,NaN,-0.0070410212675161,-0.0057123037865329605,NaN,0.0154512229487947,NaN,NaN,NaN
0.0117535127949485,0.0669105133615883,-0.00233890543667715,-0.0271921174090259,NaN,-0.00771288313808678,-0.0054800290686800295,NaN,0.0122288645370473,NaN,NaN,NaN
0.011420372924598998,0.0103676462373312,0.009602306273346779,-0.0181848644919311,NaN,-0.00783735155438681,-0.00489413828748672,NaN,0.027688982106414,NaN,NaN,NaN
0.0108301150908936,0.0403043683519919,0.00144523774508752,-0.0181623722569721,NaN,-0.00605478294059377,-0.00289868206717101,NaN,-0.0139432584596579,0.56395718464368,0.36860001,0.70599997
-0.00016727926946198202,-0.0240809113008492,0.00588715060944754,-0.00996619991108982,NaN,-0.0059139711187944895,-0.00644836411316449,NaN,0.0061942865218900895,NaN,NaN,NaN
0.004780420245381879,0.00433997423167871,0.000268667569451862,-0.0157621777551906,NaN,-0.00554132962457885,-0.00592242325342138,NaN,0.0191053295221165,NaN,NaN,NaN
-0.00252000182051755,-0.0436025186110612,0.006716394928998321,-0.0258701629362168,NaN,-0.0049453919155384605,-0.00598546987629931,NaN,0.00459950844174501,NaN,NaN,NaN
0.00147852600219349,0.0356168637686154,-0.00289626583700421,-0.0235384035229416,NaN,-0.0047550977449985,-0.0036539064611839996,NaN,-0.00372648592553431,0.56395718464368,NaN,NaN
0.000619251401930801,0.00919446092939187,0.000844820251005172,-0.0210047704049332,NaN,-0.00464755618628673,-0.00628970337618881,NaN,0.0149117005175997,NaN,NaN,NaN
0.0154421307242778,0.0188239550141582,0.0085404771284998,-0.0220857000719903,NaN,-0.0046558282032941,-0.0066996956894269395,NaN,0.00139462295528554,NaN,NaN,NaN
-0.00331431904054109,0.00770182142743754,-0.0044655566858176204,-0.0181559536020606,NaN,-0.00374631630040701,1.18924453274237e-05,NaN,-0.00180983203261092,NaN,NaN,NaN
0.0106097018169269,0.0184119403434537,0.0125287045847435,-0.0035797451931083297,NaN,-0.00344057539278435,-0.0048705711946157295,NaN,-0.03262344200829,0.39690309998051504,0.3779,0.70240003
0.0041307738363479,-0.0105304716875537,0.008940850438774,-0.00309017593613437,0.0053535362533372105,-0.0034157896858739,-0.005740688306253379,NaN,-0.0551230652764789,NaN,NaN,NaN
0.00651767820686549,0.00627454792270794,0.00906992102027492,-0.000595375331250203,0.00224797198539826,-0.00334969747068664,-0.00403039309839779,NaN,0.0161594143830209,NaN,NaN,NaN
-0.00542069099269144,0.00748965429563282,-0.006886429851374229,0.00516381240847874,0.00169008148388448,-0.00343231342222165,-0.00353434222270519,NaN,0.0052587646365781,NaN,NaN,NaN
0.0196787299027559,0.0820212576324785,0.0116674657998952,0.0167385388147965,0.0036606246007628703,-0.00313492793409385,-0.00298844269876606,NaN,0.0532682886671752,0.30159292017619,NaN,NaN
0.0013599189703726198,-0.009291564784967891,0.00284853355787849,0.022634579202701004,0.00275586056140862,-0.0021525325441647397,-0.00346438953865677,NaN,0.00388604793794884,NaN,NaN,NaN
0.0155161730293028,0.0198128103080397,0.00832937512487807,0.0209748132892269,0.00468967669111907,-0.00189677279193015,-0.004214504187107979,NaN,-0.0314520867421772,NaN,NaN,NaN
0.0143013822516354,0.0032966957349409103,0.0152464300150306,0.0263768893043714,0.00278128247182983,-0.00190502208558426,-0.0011589261779041198,NaN,0.0196865074372839,NaN,NaN,NaN
0.0176479735566684,0.0599804124627447,0.007295335532654591,0.0366484803839455,-0.000565610285351087,-0.00167406758259458,-0.00164886747306678,NaN,0.0127269861787079,0.30159292017619,0.37099999,0.69169998
-0.00532310995022018,-0.0219073202797584,-0.00619828803752621,0.0422868486637586,6.23411869726637e-05,-0.000709584392465984,0.000124904823934704,NaN,0.0269174834403648,NaN,NaN,NaN
0.00242077066355244,-0.020692314165926998,0.00058188764945609,0.042804580452798995,0.000934788919297197,0.00017165071136303502,0.00158328521451192,NaN,-0.00426239528018917,NaN,NaN,NaN
-0.00159383351335136,0.00109240429203656,-0.00532118659275806,0.0359013475446108,-0.00033230174919453596,0.00139749898311105,0.000305358621349752,NaN,0.0029609813399376697,NaN,NaN,NaN
-0.0005333857484978809,-0.0342641132147388,-0.00436076455564784,0.0305291770761409,0.0037730770361072796,0.0017756454124893699,-0.0038922581900118,NaN,-0.016225601667148,0.30159292017619,0.36109999,0.6796
-0.0077408385939623,-0.0521067480877711,0.004306254523493079,0.0200869806150044,0.0027370315637455897,-5.064378035402921e-05,-0.0029467041853530104,NaN,-0.0147416540118636,NaN,NaN,NaN
0.0018992890944745,0.0194425475690249,-0.004183496993180671,0.0189982783820373,0.00287295325198443,-0.00211127654656818,0.0014851659043911,NaN,0.00906680600465621,NaN,NaN,NaN
1.8851419344703303e-05,0.0129219645634326,-0.00545343670324573,0.0191097945666057,-2.30610469078066e-06,-0.00235058502872033,0.00302002662593306,NaN,0.0136527821083293,NaN,NaN,NaN
0.0127505058349318,0.0106134079631865,0.0140963657989501,0.0164134818767279,0.0032476545440924603,-0.00165757287327233,0.0030026731919992303,NaN,0.0358691849458901,0.373913581755816,0.36309999,0.69520003
0.00702364055244513,0.0229978244239252,0.00564046846506859,0.0214202185542973,0.00246794918673719,-0.00014122237175411,0.0024209357197964303,NaN,0.0123568936897046,NaN,NaN,NaN
-0.00110641632168913,-0.0398936108892705,0.00985522429777096,0.0237877373851507,0.00292521288635149,0.00280249557849856,0.00175454375635045,NaN,0.0630614389930658,NaN,NaN,NaN
-0.0043181904111521795,0.00864011836965735,-0.00777091921849983,0.0252797543941048,0.0006634184970697281,0.0027121750637745102,0.00597295803444655,NaN,0.0110488375839553,NaN,NaN,NaN
0.0072263865666598,0.0500763683239697,0.00110539503474659,0.0298709603713023,0.00309331977294123,0.00264648229241922,0.00221905528657665,NaN,0.0277982238468516,0.39690309998051504,0.34810001,0.6709999999999999
-0.00696293527826248,-0.020284056837681,-0.0029355772533645897,0.0342986768207094,0.00152492204399011,0.00424651545495975,0.00461265246202405,NaN,-0.00651097324575949,NaN,NaN,NaN
-0.00268969503082146,0.00408928976441776,-0.00635521833181808,0.0342330438209819,0.00101792437380531,0.00856610592070299,0.00590276807522352,NaN,-0.0458535549743159,NaN,NaN,NaN
-0.0159603958335532,-0.0568012281279322,-0.00285951131525632,0.0262828208329919,0.000877961040979019,0.0101730036901319,0.00475907497205588,NaN,-0.0180341165747708,NaN,NaN,NaN
-0.0111094329369922,-0.0441084418328078,-0.00585011680711257,0.0173707820443525,-0.0035526519748821,0.0100670442887851,0.00596019222994639,NaN,-0.0677292071078752,0.326285532766561,0.34400001,0.6875
-0.00947440063910671,-0.00395735692730841,-0.007955174783051541,-0.0009159845456290231,-0.00157373609152091,0.00917001502625672,0.00581326273164364,NaN,-0.0138835037772486,NaN,NaN,NaN
0.0009074785822651891,-0.00382149152789384,0.000551824617680095,-0.011074757761368998,0.00586754790790776,0.00747161176990178,0.000126484717449828,NaN,-0.0466936527946208,NaN,NaN,NaN
-0.0192181752285689,-0.0650117667699984,-0.0127015691466199,-0.0238493734316068,-0.00126919646411607,0.0045826072029724295,0.00510571667083217,NaN,-0.025287816855481003,NaN,NaN,NaN
0.0160254005650469,0.10284429453420499,0.0035747989890313296,-0.024291785267712005,0.00133908472311582,0.0017838643991703801,0.00703646311798714,NaN,-0.0163463239412115,0.30159292017619,0.34999999,0.67089999
0.000246375052543482,0.0175059730424664,-0.00238644122812072,-0.0262578504255435,0.00119669935923648,-0.0024413721947787,0.00500686513700701,NaN,-0.00937728203256454,NaN,NaN,NaN
-0.00188451191106948,0.00356286159181924,-0.00226928226614344,-0.0314551492939668,0.0038618154291309797,-0.000693105584213136,0.00209348786068577,NaN,-0.0156162159273462,NaN,NaN,NaN
-0.00539772724253491,-0.0365257724305504,0.00446687474507489,-0.0260491587430627,0.00275333802809284,0.0015537072336906802,0.00026228981031930696,NaN,0.000583307165474675,NaN,NaN,NaN
0.009897831060937941,0.0456967391357605,-0.00138274767873671,-0.0191927601813262,0.0152023734050717,-0.000231809168378633,0.00703803060322563,NaN,0.0665478961609787,0.30159292017619,0.3531,0.67869997
0.0133282537868356,0.0466738073000834,0.00853160983053901,-0.0173245166503193,0.0051602399373085,-0.00322578633959128,-0.00183335447410935,NaN,0.00138922340129761,NaN,NaN,NaN
-0.00152011531401714,0.0077914085219625406,0.00463391674835155,-0.0169746480044033,0.00166880145466307,-0.001344225079398,0.00149114634600991,NaN,-0.00495170792992943,NaN,NaN,NaN
0.00725322759735385,0.00530591370607998,0.00878590105781062,-0.0118458151681313,0.00254821912095802,-0.00025651608261,0.00463838797103991,NaN,0.0177153007120752,NaN,NaN,NaN
0.0135724123246189,0.0376237796111174,0.00882075187107344,-0.00212644440356069,0.00102155101234279,0.000739512234253883,0.00341522446112055,NaN,-0.00483887391679921,0.30159292017619,0.35620001,0.66820002
-0.0015059688258948901,0.027880148155758,-0.00647451571726744,0.00303273822668171,-0.0029662114707069897,0.00417272409589436,0.00720655193311328,NaN,-0.00716196009981423,NaN,NaN,NaN
-0.0176219030660353,-0.0438120288633868,-0.0075577124957999595,0.00451549342505686,-0.00480846067542752,0.007316325286460641,0.0112606436453045,NaN,-0.0146450010438825,NaN,NaN,NaN
-0.0016674618033869,0.0309290361420928,-0.0122172041306166,0.0042627090490015,-0.006263116896175329,0.0140206797011484,0.0116715553542075,NaN,0.0137037833875149,NaN,NaN,NaN
-0.0164099122840095,-0.0742058640863692,-0.0081646018129118,-0.00520553802838553,-0.00705124285773253,0.0126476278578802,0.0106814809809024,NaN,-0.0205582960767407,0.30159292017619,0.34630001,0.65899998
-0.00105195847033541,-0.000184228616374283,-0.00160475449398635,-0.00775483701380431,-0.0019146830828898,0.0110039880470116,0.01529769121058,NaN,0.00978781391819134,NaN,NaN,NaN
-0.0162820585697396,-0.0620686628400171,-0.0077819088736857,-0.0163883063173937,-0.0072501739485782,0.0156999003534584,0.020856039513671,NaN,0.0117438397537684,NaN,NaN,NaN
-0.0178156182054731,-0.00148230330591974,-0.0284427839244157,-0.0381698139184996,-0.0107887450772562,0.01774037036936,0.0209578424891792,NaN,-0.0539055233021126,NaN,NaN,NaN
-0.0318723849477828,-0.173444518591871,-0.00528439281945349,-0.0751021397345806,-0.0125236227621253,0.0110609910722591,0.0144239771445596,NaN,-0.0666117563033376,0.30159292017619,0.3495,0.66180003
-0.00514863929689908,-0.028764629182994,0.0040103154135393395,-0.08940976507784801,-0.0049497084227821,0.0035986053523717,0.00671755570864876,NaN,-0.223344135032093,NaN,NaN,NaN
0.0137474528341999,0.0589701120859396,0.0055140848995907,-0.085279424090225,-0.00291685400530907,0.00142216506601495,0.00946576060455697,NaN,0.220609001160299,NaN,NaN,NaN
0.00330864641709377,0.0145008248046338,0.00120394323097405,-0.0732125228756546,-0.00156537087410881,0.00324576891301574,0.00854365755451683,NaN,0.00632942002738319,NaN,NaN,NaN
0.0182869647052782,0.0776588499546862,0.010767981132044,-0.0617055712751773,0.00623543427562255,0.00140572107834768,0.0024990699522476,NaN,0.00948200625377155,0.30159292017619,0.34900001,0.6444
0.0009726326209094551,0.0367326502946814,-0.00194092651712775,-0.0662031495348661,0.00443602743721814,-4.24097697732245e-05,0.00197291135439828,NaN,0.00782160375224856,NaN,NaN,NaN
-0.0017941346381764101,-0.00397373209160317,0.00330723382258168,-0.0670285903559416,0.00525464146047703,0.000871144224308271,0.00481863699693166,NaN,0.00576350616260208,NaN,NaN,NaN
-0.0005916783532393201,0.000800035750503313,0.0014823207442851,-0.0664360487615605,-0.0019297121782076,0.00108500925983523,0.00970045180643033,NaN,-0.00472923093260873,NaN,NaN,NaN
0.009837984852866959,0.0395010371292348,0.00428250107144156,-0.0605344859119894,0.000145564334667708,7.28592600362787e-05,0.00795548272660998,NaN,0.0158339941359054,0.30159292017619,0.35339999,0.65079999
0.00997947183549735,0.0550032839898606,-0.000891835001205723,-0.0462853873182096,0.0036872844840691705,-0.00045419337507478897,0.005956778245636479,NaN,0.0249343374124949,NaN,NaN,NaN
0.00839344793112589,0.0393418818679358,0.00301879879875199,-0.0402142579029743,0.00156961214042005,0.000772421856207567,0.00406742387261374,NaN,-0.0013015293798903,NaN,NaN,NaN
-0.00492633891561396,-0.0111387007811046,-0.00147830544533402,-0.0350202573314391,-0.004332607782302511,0.0024083098133550604,0.0133250266648519,NaN,0.0065197986071533,NaN,NaN,NaN
-0.0017838561215075101,0.0054865914568975205,-0.00168740929111567,-0.0347770818344229,0.0028309714016279,0.00411532705182644,0.00640492294484998,NaN,-0.0248436441262227,0.30159292017619,0.3515,0.63120002
0.0214372266924326,0.050980985419534004,0.0135194836186598,-0.0104470594006063,0.00258103060305602,0.00471373432270726,0.0108909523039029,NaN,0.0599138971785363,NaN,NaN,NaN
0.0015403197856356699,0.0193003021676792,-0.00418309170797616,-0.0064780275550218,-0.000330181511330591,0.00600769221212548,0.00879406962197196,NaN,0.0218701703398439,NaN,NaN,NaN
0.00145083951327867,0.0170654165494021,-0.0024044296017273897,0.00128110658353364,-0.000248263675559874,0.00801084068563687,0.0122445999475438,NaN,0.0202445969842083,NaN,NaN,NaN
-0.00618217298466379,-0.00772808865952395,-0.0030046317473471197,0.00417669941564647,-0.000620528508549673,0.0116389810671434,0.0100018971562206,NaN,-0.0176413329502547,0.30159292017619,0.35319999,0.64399999
-0.00606410535093622,-0.00781003858516765,-0.0066301813697937795,0.00408720952068009,-0.0108501386672015,0.0128346037669855,0.0161625137267179,NaN,-0.00454917930081804,NaN,NaN,NaN
-0.000972219371372549,-0.018842992006046,0.0038751086504329297,0.00837472052073718,-0.00277092118887336,0.0130946860194634,0.0136045648520973,NaN,-0.00456838914629059,NaN,NaN,NaN
-0.00465811555759017,-0.023063728930262,-0.000598080037102835,0.0063048562499936605,-0.00248021851012538,0.0149620395486336,0.0103473292010283,NaN,-0.005995521272665829,NaN,NaN,NaN
-0.0021867049772267898,-0.017381772956838,-0.0011953292162148,-5.5747683140872104e-05,-0.00467238642695491,0.0213415046607084,0.0127396327660179,NaN,-0.00760703596332617,0.30159292017619,0.34689999,0.64039999
-0.0363898383037089,-0.0978983204418849,-0.0306095166271026,-0.0215389239329609,-0.00525775677661812,0.0248895619817671,0.0154817121339062,NaN,-0.0463878716744434,NaN,NaN,NaN
-0.0166775270593984,-0.0784638828104636,0.00351582982593567,-0.0299832592989731,-0.00325046282755694,0.0191872269424643,0.0140517952110899,NaN,0.0222837900217337,NaN,NaN,NaN
0.0145191731989609,0.073620584751215,0.0037752667540007397,-0.0214751122656116,-0.00258114687575108,0.0122573046164943,0.0176907268981988,NaN,0.0270775573601801,NaN,NaN,NaN
0.0136796544376683,0.0816570893748331,-0.0053355815095810395,-0.0196625899211886,-0.00574783789531199,0.0268312322672409,0.017957426451766997,NaN,0.023151189801459,0.289014137969329,0.35100001,0.63730001
-0.01569154645171,-0.0435524176327263,-0.0111560093209016,-0.0229524374197139,-0.00254866851399084,0.0285531129859508,0.0115806623179158,NaN,-0.0164776350643065,NaN,NaN,NaN
0.0020388838531744603,0.0403023737179002,-0.00589804020304153,-0.0268688925466627,-0.00058505657118248,0.0314535764563872,0.0106041075868995,NaN,0.00375858138536828,NaN,NaN,NaN
-0.0166506670346917,-0.0391806470788008,-0.0169660503148408,-0.0342521596775853,-0.00513615151286741,0.0309667584408912,0.009106533957690809,NaN,-0.0604925608614314,NaN,NaN,NaN
-0.0229785447982537,-0.11139406094411801,-0.0018322358364408898,-0.053936319032557,-0.0005468140840641129,0.0213656836821845,0.00562682737571299,NaN,-0.0641261950526579,-0.0348793164450236,0.3522,0.62650001
-0.0068333600561194105,-0.0121169732728635,-0.00835568747982098,-0.0534741569136914,-0.0042590983410397895,0.0229119262993113,0.00486917398697464,NaN,-0.00841716278192933,NaN,NaN,NaN
-0.00405777555309234,-0.0233318616376966,0.000267411410788552,-0.0639388421127522,-0.0021621742994373397,0.023603739601674,0.00603876181924326,NaN,-0.0506880675065572,NaN,NaN,NaN
-0.00735297444399303,-0.0949677228900501,0.0100763164019137,-0.0763241556692567,-0.00398681041131279,0.015108033238721001,0.00227110332645155,NaN,-0.00930013488677111,NaN,NaN,NaN
0.0038717850270587,0.013644177762646998,0.00262631786391542,-0.0737384497627867,0.00327517062861092,0.0109144052989602,-0.000509239319963248,-0.714642011905521,-0.0230226188066526,-0.0348793164450236,0.35820001,0.6171
0.0205339190096928,0.0665132540799065,0.0140298182096479,-0.065843659072379,0.000403048117480581,0.009365799142264191,-0.000644279629316655,-0.5823655952185921,0.0445287398300125,NaN,NaN,NaN
0.0171806564733377,0.0422891151819908,0.012474218556338002,-0.049521146179516,-0.0040856397029352,0.0097327910766384,0.0025418731359397,-0.288358129620266,-0.0450078650270078,NaN,NaN,NaN
0.0143010891959712,0.0812434795069045,0.00711980923731435,-0.0341246158327912,0.00168436938171277,0.0113378166983093,-0.00048532819758160097,0.146048587461828,0.0101941026995989,NaN,NaN,NaN
0.0173201842078692,0.0780410800358866,0.00129112641673811,-0.0181870406225206,-0.00372358441888966,0.0112645467841244,0.002027273789895,1.0114016169556301,0.0202879992653445,-0.0348793164450236,0.3698,0.6117
0.0113956716533857,0.0184608355893751,0.00738639773797399,-0.00808042431202693,-0.0018503242326391102,0.0118912381591432,0.00048506705158215705,0.21170259292450397,0.000478077335380586,NaN,NaN,NaN
0.00166631184371107,0.007431507175356741,-0.00139744803208198,-0.00653690657871131,-0.00146053521199898,0.0140125606762432,0.000808314126316458,0.102229740153556,-0.00877087315976637,NaN,NaN,NaN
0.00136237901028751,-0.0237464499258482,0.00394877481616394,-0.00296230581603041,-0.00403599019523295,0.0160402679537492,-0.000575933956637995,0.36256485165315705,0.0126444635619039,NaN,NaN,NaN
-0.0019423343506348,-0.0442288789270183,0.0111409308947947,0.00222657972671225,-0.00411469979295511,0.0108655385991629,0.00179474602336851,0.414915759502341,0.0699563918677915,-0.0348793164450236,0.37099999,0.6103
0.0064368563628650005,0.00685341155903747,0.00323663165071285,0.00574819676760718,1.38951544490335e-05,0.00893339139950752,-0.00162188606600975,0.15897218615545403,-0.12105415426931401,NaN,NaN,NaN
0.007908376465763079,-0.0196227046577416,0.0130915306527206,0.00555151355190642,-0.000784103591907632,0.007577846524293,-0.00202807984841977,0.485933035108779,0.0770632901089923,NaN,NaN,NaN
0.0034649374448321602,0.0312296073386488,-0.003956416519882671,0.0073726446468596095,-0.000773001522101264,0.00752064459738948,-0.00246356142130042,0.6232036548867911,-0.00716069737350671,NaN,NaN,NaN
7.0698449891762e-05,-0.008070037703555459,0.00334319193519893,0.00308073213989335,-0.001331378999357,0.008019008584975559,-0.00307273806249262,-0.669917198745319,-0.0135114214194671,-0.0348793164450236,0.3678,0.60329998
-0.00231353634033655,-0.0209790160887092,-0.00145461356313749,-0.00212108718928139,-0.00242733104807826,0.0073408458080952595,-0.00424911547269089,-0.6276913334625289,-0.006481951901944279,NaN,NaN,NaN
0.00413038226896405,-0.0346351056877992,0.0112699418950508,0.00010404422497956,-0.0019803957077606698,0.0051152041994244205,-0.00395848114164041,0.0743898373353815,0.0111755959008524,NaN,NaN,NaN
